date,adjusted_close
2019-08-14,35.52254486
2019-08-15,35.90034103
2019-08-16,36.49781036
2019-08-19,36.70867538
2019-08-20,36.84924698
2019-08-21,37.41156769
2019-08-22,37.01618195
2019-08-23,35.97941971
2019-08-26,36.32207870
2019-08-27,36.33086014
2019-08-28,36.59445190
2019-08-29,37.14797592
2019-08-30,37.45550919
2019-09-03,36.65596008
2019-09-04,37.91238403
2019-09-05,38.87006760
2019-09-06,38.40440750
2019-09-09,38.52740479
2019-09-10,38.74707031
2019-09-11,38.85250092
2019-09-12,38.72070694
2019-09-13,39.30939484
2019-09-16,39.18637466
2019-09-17,39.65204620
2019-09-18,39.57297134
2019-09-19,39.73402405
2019-09-20,38.82253647
2019-09-23,38.99952698
2019-09-24,39.04376984
2019-09-25,39.83137131
2019-09-26,41.11454773
2019-09-27,40.27383804
2019-09-30,41.13224030
2019-10-01,41.76055145
2019-10-02,41.08800507
2019-10-03,41.70746231
2019-10-04,41.96409225
2019-10-07,42.43312454
2019-10-08,42.35347366
2019-10-09,43.07913971
2019-10-10,43.30035782
2019-10-11,43.73398590
2019-10-14,44.16760254
2019-10-15,44.59238052
2019-10-16,44.36229324
2019-10-17,44.02601624
2019-10-18,43.61008453
2019-10-21,44.24724960
2019-10-22,44.81361389
2019-10-23,44.39768982
2019-10-24,45.08795166
2019-10-25,45.24724197
2019-10-28,45.40652084
2019-10-29,45.54811859
2019-10-30,45.93748856
2019-10-31,45.68971634
2019-11-01,46.10562897
2019-11-04,47.33571243
2019-11-05,47.38880157
2019-11-06,47.46846008
2019-11-07,47.49499893
2019-11-08,46.75164032
2019-11-11,46.54809570
2019-11-12,46.14987946
2019-11-13,46.79587555
2019-11-14,46.44192123
2019-11-15,47.15871811
2019-11-18,47.27375412
2019-11-19,47.57463837
2019-11-20,47.34457016
2019-11-21,46.88438034
2019-11-22,46.71624756
2019-11-25,47.57463837
2019-11-26,47.45959854
2019-11-27,47.68968964
2019-11-29,46.98173141
2019-12-02,46.88438034
2019-12-03,46.70739365
2019-12-04,47.06137848
2019-12-05,48.14101410
2019-12-06,48.61888504
2019-12-09,48.19409943
2019-12-10,48.24720001
2019-12-11,49.46842194
2019-12-12,51.86663055
2019-12-13,51.54804611
2019-12-16,51.80467606
2019-12-17,52.41528702
2019-12-18,52.30024719
2019-12-19,51.64973068
2019-12-20,51.62299347
2019-12-23,51.88141251
2019-12-24,51.47150421
2019-12-26,51.90816116
2019-12-27,52.09528351
